age,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,gender_Female,gender_Male,gender_Other,addicted_label
0.6602573161393067,1.3607012483288818,1.5874710457384644,1.7067023970625081,0.3920762103858782,-1.7277195046684677,-0.31926334064664463,1.0773950941632469,1.6872718969298015,0,0,2,0,0,1,1
-1.0715903888192384,1.6060046883930388,1.0701978563347248,0.4588433121653228,0.3858287804106418,-0.5045201362649054,-1.6409330692221047,-1.4835237841490125,1.1832433025474491,2,0,2,0,1,0,1
-1.6488729571387535,1.5753417583850189,-0.17882764978649937,1.1307674348022687,1.4853764560522265,-0.5278933726038272,-1.5658381982803171,0.20998708699296542,1.6431234069109095,0,0,1,0,1,0,1
1.4299674072319934,0.19550990802413437,1.461306853200967,-1.2166038507735553,-1.582111661788785,-0.496729057485265,-1.1903638435713797,-0.32697977458863736,0.06849392957042041,2,1,1,1,0,0,1
-1.26401791159241,0.3794874880722525,1.6253203034997135,-0.33524883276924977,-1.1635338534479547,-1.1433885961954284,0.28149562688765534,1.1600053805604165,0.2193346038016355,2,0,1,0,1,0,1
-1.4564454343655817,-1.3261379936238413,-0.696100839190239,0.17960211834217657,1.0168192079095058,1.7081462371530032,1.2727479233192505,-0.6987260633759008,-1.414159526897376,0,0,1,1,0,0,0
-0.3018802977265516,1.3223725858188566,0.5529246669309857,-0.6057637392854227,-0.7074714652557065,1.591280055458395,0.6569699815965928,1.0773950941632469,1.2494660375757873,2,1,1,0,0,1,1
-0.3018802977265516,0.6592867243954321,0.07350073528849543,0.895157677513989,-1.357204182680279,0.25121450536022516,-1.7010089659755347,-0.9465569225674099,0.4731884214102655,2,1,2,0,1,0,1
-0.686735343272895,-0.8623611772525439,0.7232463268566071,0.9213365394349088,0.5170248098906038,-1.2836280142289578,0.5668561364664478,0.4578179461844744,-0.5569430123638855,1,0,2,0,0,1,1
1.0451123616856501,-0.46757595339929064,-1.7180307987439682,0.17087583103520307,-0.8011829148842505,-0.1617126699607221,1.437956639391183,-1.400913497751843,-0.6783513599158392,1,0,0,0,1,0,0
1.0451123616856501,-0.9390185022725931,0.45199331290098776,-1.1642461269317153,-1.55712194188784,-0.325325324333173,1.0624822846822455,-0.4922003473829767,-1.1639847501236535,2,1,0,1,0,0,0
-0.4943078204997233,0.7896041769295156,-1.1944493997133538,-0.9548152315643558,1.048056357785687,0.28237882047878726,0.28149562688765534,0.37520765978730475,0.3002735021696048,0,1,1,1,0,0,1
-0.4943078204997233,-1.5369456374289763,1.1648210007378481,0.02252894681665662,1.229231827067539,-1.7121373471091863,1.1676151040007479,0.23063965859225782,-1.6864085486805447,0,1,2,0,0,1,1
0.2754022705929634,-1.19965340734076,0.7358627461103571,1.2005777332580554,1.4978713160026988,-0.9564027054840558,1.1075392072473178,-1.4422186409504278,-0.7592902582838085,0,0,2,1,0,0,1
-1.0715903888192384,0.40248468557826744,-1.0178195301608575,-0.4748694296808229,1.5353558958541167,-0.683714948196637,-1.4006294822083847,0.39586023138659715,0.1236795420940358,1,0,1,1,0,0,1
-1.6488729571387535,0.8662615019495644,1.2909851932753456,-1.443487320754862,-0.8948943645127946,1.1783528801374477,0.9122925427986703,1.6556670989434343,0.5283740339338809,0,0,1,1,0,0,1
-0.4943078204997233,0.5979608643793927,0.824177680886605,1.0435045617325354,-0.788688054933778,0.22005019024166303,0.011154091497220357,1.4904465261490951,0.4032866455470197,1,1,1,1,0,0,1
-1.4564454343655817,0.31432876180521074,-1.0682852071758562,0.9300628267418823,-0.25140907706345833,-1.3537477232457222,-0.15405462457471214,0.189334515393673,0.31131062467432763,2,1,1,1,0,0,1
-0.4943078204997233,-0.705213660961443,1.6884023997684625,-0.7279317615830493,-0.3326256667415299,-1.0576867296193826,-1.4006294822083847,0.044766514198626095,-0.32148439892979425,1,0,1,0,1,0,1
0.2754022705929634,0.6209580618854069,0.19335671819911796,0.9126102521279357,-1.3946887625316968,0.7732167835961409,0.026173065685577857,1.3665310965533406,0.35178007385831195,1,0,1,0,0,1,1
-0.10945277495337996,1.6596648159070733,0.3005962818559907,-1.2776878619223686,-0.6200074456023985,0.8745008077314675,0.5968940848431629,-0.2237169165921753,1.7718898361326785,1,1,1,0,1,0,1
-0.4943078204997233,1.3645341145798842,-0.8790389183696102,-0.4225117058389829,-1.669575681442093,1.6769819220344417,1.017425362117173,-0.409590060985807,1.2053175475568947,1,1,1,0,1,0,1
-0.3018802977265516,-0.6477206671964064,1.5937792553653392,0.048707808737576415,-0.4450794062957829,0.47715578996980035,-0.6496807727905096,-0.9672094941667022,-0.4576089098213783,1,0,1,0,0,1,1
0.6602573161393067,1.7018263446681001,-1.2575314959821025,-0.38760655661108956,1.566593045730298,-0.1227572760625196,-1.055193075876162,-1.0911249237624567,2.0588550212554777,0,1,1,0,0,1,1
0.46782979336613506,0.7206125844114715,-0.021122409114627583,1.6543446732206681,1.5790879056807703,0.4304093172919575,1.6482222780281879,-0.7193786349751933,0.4327189722262812,2,0,2,0,0,1,1
0.8526848389124785,1.123063540766729,0.30690449148286547,-0.6319426012063426,-0.8699046446118495,1.5367425040009124,-0.6496807727905096,0.6643436621773985,0.8447715457359415,1,0,2,0,1,0,1
0.08297474781979172,0.9275873619656039,1.4360740146934674,1.3314720428626552,0.04846756174788288,0.13434832366561772,0.47674229133630286,0.3545550881880123,0.9882541382973414,0,0,2,1,0,0,1
0.8526848389124785,0.3181616280562131,1.5306971590965908,-1.6441919288152482,1.6040776255817153,0.8667097289518265,-1.4306674305850997,0.9947848077660771,0.601954850632035,0,0,2,1,0,0,1
-1.4564454343655817,-0.06895786329503502,-1.7432636372514676,-1.6092867795873549,-0.18893477731109554,-0.738252499654121,0.07122998825065036,-0.4302426325850994,-0.3030891947552556,1,1,1,0,1,0,1
-1.4564454343655817,1.6290018858990536,0.6980134883491075,1.462366352467255,-1.176028713398427,0.7654257048164999,1.528070484521328,1.0154373793653695,1.716704223609063,0,0,2,0,0,1,1
1.0451123616856501,0.6362895268894171,0.4772261514084873,-0.8762786458015958,1.0355614978352148,-0.7694168147726831,1.5430894587096853,-1.4835237841490125,0.5688434831178653,2,1,2,0,1,0,1
-1.26401791159241,1.0387404832446754,1.1711292103647228,-0.9722678061783024,0.8731283184790711,-1.7199284258888268,-0.9951171791227321,0.5610808041809364,1.1832433025474491,0,1,1,0,1,0,1
-1.26401791159241,-0.8240325147425194,-1.711722589117093,-1.6005604922803816,0.4920350899896587,0.555066577766206,0.6719889557849503,0.20998708699296542,-0.5422268490242552,0,0,1,0,0,1,0
-0.10945277495337996,-1.107664617316701,-0.5131627600108677,-1.696549652657088,-0.5950177257014534,0.48494686874944143,0.5668561364664478,-1.1324300669610416,-1.193417076802915,0,0,1,0,1,0,0
0.8526848389124785,-1.6327672937040378,-0.9105799665039845,0.895157677513989,-0.12021304758349657,0.8745008077314675,-0.7998705146740847,-0.8639466361702401,-1.6312229361569297,1,0,0,1,0,0,0
-1.0715903888192384,0.7282783169134762,-0.17251944015962462,-0.12581793740188982,1.3042009867703745,-1.3070012505678794,-1.535800249903602,1.4904465261490951,1.1390948125285565,0,1,1,1,0,0,1
0.6602573161393067,-0.8546954447505392,1.4108411761859678,-0.693026612355156,-0.5950177257014534,1.762683788610487,0.17636280756915285,0.12737680059579576,-0.5017573998402706,0,1,2,1,0,0,1
-0.686735343272895,1.0924006107587094,1.3225262414097199,-0.5010482916017429,-0.5637805758252722,-1.3225834081271601,0.026173065685577857,-0.8432940645709477,0.8925990765897417,1,0,2,0,1,0,1
1.237539884458822,0.249170035538169,0.2753634433484912,-1.5482027684385418,-1.6195962416402028,1.4977871101027094,0.11628691081572286,1.4904465261490951,0.620350054806573,0,1,1,0,1,0,1
0.08297474781979172,1.1422278720217416,-0.5699366466527415,0.02252894681665662,-0.607512585651926,0.7732167835961409,-1.7010089659755347,-1.2769980681560884,1.0949463225096645,0,0,1,1,0,0,1
-0.10945277495337996,-0.06895786329503502,-0.9168881761308594,0.24068612949098972,-1.6133488116649664,-0.037055409486473595,1.7233171489699755,-1.0085146373652871,-0.4465717873166555,0,0,1,0,0,1,1
0.46782979336613506,-1.0770016873086814,1.0008075504391016,1.2354828824859487,-1.6883179713678016,-1.5485246927367353,0.8522166460452404,0.7469539485745682,-0.8954147691753929,2,1,1,0,0,1,1
-0.10945277495337996,1.5676760258830142,-0.36176572896587067,-1.661644503429195,0.04846756174788288,1.489996031323069,1.678260226404903,1.428488811351218,1.9337676328686162,2,1,1,0,1,0,1
-1.26401791159241,-1.0693359548066765,0.9944993408122264,-0.02110248971821004,0.723189999073401,-1.0810599659583042,-0.9500602565576597,-0.05849634379783598,-0.8843776466706696,0,0,2,0,1,0,1
0.6602573161393067,0.7589412469214959,-1.6360240735945946,1.3838297667044952,1.1292729474637586,0.3602896082751929,1.227691000754178,-0.4715477757836843,0.8079811373868648,1,1,2,1,0,0,1
-1.0715903888192384,-1.0885002860616888,0.9566500830509773,1.1045885728813485,-0.7012240352804701,-1.2446726203307552,-0.06394077944456715,0.41651280298588955,-0.983711749213177,0,0,1,0,0,1,1
-1.0715903888192384,0.20317564052613912,0.30690449148286547,0.28431756602585617,1.4478918762008086,0.44599147485123825,-1.6259140950337472,-0.6780734917766085,0.10160529708458951,2,0,1,0,1,0,1
1.237539884458822,0.5481336031163604,-1.4215449462808492,0.24941241679796283,1.366675286522737,-0.09159296094395748,1.6031653554631153,1.6969722421420192,0.7344003206887114,0,1,1,0,1,0,1
-1.0715903888192384,1.690327745915093,-0.9673538531458584,0.6944530694536025,0.5732516796677303,0.42261823851231717,0.16134383338079536,-1.0704723521631643,1.9742370820526005,1,0,1,0,1,0,1
-1.26401791159241,0.9467516932206164,0.35737016849786446,0.1534232564212564,-0.8636572146366133,0.5394844202069246,0.14632485919243785,1.387183668152633,0.6461033406509269,1,0,2,0,1,0,1
-1.4564454343655817,-0.4177486921362587,-1.724339008370843,-1.6703707907361682,0.542014529791549,0.26679666291950654,1.3778807426377528,-1.0085146373652871,-0.5826962982082395,2,0,0,0,1,0,0
0.46782979336613506,0.5902951318773872,-0.6582515814289898,-0.8151946346527824,0.7356848590238733,-1.4706139049403304,-1.4907433273385298,0.39586023138659715,0.6755356673301884,2,0,1,0,1,0,1
-0.4943078204997233,-0.551899010921345,-1.276456124862727,0.5984639090768961,0.6044888295439115,-0.901865154026572,-1.5808571724686746,0.7056488053759834,-0.9211680550197464,2,0,0,0,0,1,0
-0.3018802977265516,-0.98118003103362,0.45199331290098776,0.5461061852350562,-0.2014296372615681,-1.6420176380924218,0.19138178175751036,-0.0998014869964208,-0.9579584633688234,1,0,0,0,0,1,0
0.08297474781979172,-0.9581828335276052,0.9061844060359783,0.11851810719336307,0.542014529791549,-1.3849120383642846,1.5881463812747578,0.4578179461844744,-0.6415609515667625,0,1,1,0,0,1,1
-1.4564454343655817,-1.1766562098347455,0.2816716529753662,-0.5272271535226629,-1.6320911015906752,-0.5201022938241862,1.3778807426377528,0.2719448017908427,-1.3368996693643147,1,0,0,1,0,0,0
-1.0715903888192384,1.4526900383529402,1.2026702584990971,-1.0944358284759288,-0.9011417944880309,1.6224443705769578,-0.7848515404857271,0.5404282325816441,1.7718898361326785,1,1,2,1,0,0,1
-1.6488729571387535,0.9467516932206164,0.29428807222911596,-1.696549652657088,-1.3634516126555154,1.3341744557302577,-0.40937718577678966,1.635014527344142,0.4621512989055427,2,0,1,1,0,0,1
-1.4564454343655817,-0.9773471647826175,-0.05897166687587684,-0.6843003250481826,-0.926131514388976,-1.6887641107702647,-1.0101361533110897,0.6230385189788137,-1.123515300939669,0,0,0,0,0,1,0
